JDTDB,dateTDB,X,Y,Z,Xearth,Yearth,Zearth
2452729.5,2003-Mar-31,-4.514406998130588E-01,-8.077302513850899E-01,9.204687280969358E-03,-9.841424602005260E-01,-1.705330018722004E-01,1.097268650372855E-06
2452739.5,2003-Apr-10,-2.835112623908577E-01,-8.861463281543809E-01,6.691379966561850E-03,-9.431678963947185E-01,-3.373411638378235E-01,2.512946759757619E-06
2452749.5,2003-Apr-20,-1.051823712971607E-01,-9.321344036276764E-01,3.932802003038622E-03,-8.744891321559292E-01,-4.942477353286108E-01,3.858508879498759E-06
2452759.5,2003-Apr-30,7.693458693647098E-02,-9.448281580298274E-01,1.033243568150416E-03,-7.803366475436129E-01,-6.367645564383766E-01,5.096262125934652E-06
2452769.5,2003-May-10,2.564238967522617E-01,-9.248065321837787E-01,-1.902677837986133E-03,-6.636318861378550E-01,-7.608863973914323E-01,6.193368512131044E-06
2452779.5,2003-May-20,4.273925812186477E-01,-8.739087936029593E-01,-4.775726667675490E-03,-5.278860076658922E-01,-8.631851422139275E-01,7.119637428908160E-06
2452789.5,2003-May-30,5.846991485696227E-01,-7.949849861133036E-01,-7.496329640007995E-03,-3.770901244619921E-01,-9.408837802220951E-01,7.849240022138753E-06
2452799.5,2003-Jun-09,7.240820058847784E-01,-6.916257397449652E-01,-9.987290850236785E-03,-2.156005639397325E-01,-9.919111051505671E-01,8.361923889422601E-06
2452809.5,2003-Jun-19,8.422016216331167E-01,-5.679057774750018E-01,-1.218508602204481E-02,-4.802188660294242E-02,-1.014938400782595E+00,8.642920663283418E-06
2452819.5,2003-Jun-29,9.366184572919987E-01,-4.281624035249175E-01,-1.404004135174809E-02,1.209103548011734E-01,-1.009399477020323E+00,8.681746529160042E-06
2452829.5,2003-Jul-09,1.005729779195704E+00,-2.768181334435459E-01,-1.551574559102008E-02,2.864457585716719E-01,-9.754953151505238E-01,8.470168492554045E-06
2452839.5,2003-Jul-19,1.048685210174266E+00,-1.182476980513700E-01,-1.658800589728181E-02,4.439331451309499E-01,-9.141842708850808E-01,8.007319731815664E-06
2452849.5,2003-Jul-29,1.065295987285814E+00,4.331558318718246E-02,-1.724360939871459E-02,5.889318541763876E-01,-8.271585286914568E-01,7.303765799024839E-06
2452859.5,2003-Aug-08,1.055948042408399E+00,2.038416569121665E-01,-1.747907728250213E-02,7.173197445560946E-01,-7.168069860432897E-01,6.377390917546337E-06
2452869.5,2003-Aug-18,1.021524693857798E+00,3.595419197735709E-01,-1.729951386589533E-02,8.253970480397999E-01,-5.861643349427811E-01,5.251992150739234E-06
2452879.5,2003-Aug-28,9.633416909529293E-01,5.068911178299540E-01,-1.671761371815302E-02,9.099848946253620E-01,-4.388459350621894E-01,3.957434247420924E-06
2452889.5,2003-Sep-07,8.830953032146556E-01,6.426393096600083E-01,-1.575285491319387E-02,9.685168918597502E-01,-2.789679575416549E-01,2.529736252538386E-06
2452899.5,2003-Sep-17,7.828228205727881E-01,7.638191182450075E-01,-1.443088117209611E-02,9.991215505340980E-01,-1.110523525175941E-01,1.010699949636646E-06
2452909.5,2003-Sep-27,6.648740377520580E-01,8.677524981501635E-01,-1.278306087889261E-02,1.000692698158443E+00,6.008344540621049E-02,-5.546921802363093E-07
2452919.5,2003-Oct-07,5.318917958465462E-01,9.520604840153795E-01,-1.084619847638297E-02,9.729444535027456E-01,2.294515479626059E-01,-2.122426474233096E-06
2452929.5,2003-Oct-17,3.867991839255238E-01,1.014678757032939E+00,-8.662360525826656E-03,9.164468530993074E-01,3.920319260381839E-01,-3.645095332595201E-06
2452939.5,2003-Oct-27,2.327907166080757E-01,1.053881306739822E+00,-6.278789646551163E-03,8.326381570235741E-01,5.429212261990446E-01,-5.071277565813032E-06
2452949.5,2003-Nov-06,7.332436396675356E-02,1.068314261096251E+00,-3.747861654927219E-03,7.238101668157987E-01,6.774881421193217E-01,-6.351723220874742E-06
2452959.5,2003-Nov-16,-8.788953590095819E-02,1.057041453908005E+00,-1.127017605947902E-03,5.930634736213850E-01,7.915299783469673E-01,-7.441779214244084E-06
2452969.5,2003-Nov-26,-2.469072700018762E-01,1.019602558417882E+00,1.521402173905216E-03,4.442308659389906E-01,8.814236894770509E-01,-8.302438951462776E-06
2452979.5,2003-Dec-06,-3.995844596790329E-01,9.560835545952175E-01,4.130514901024437E-03,2.817689340838047E-01,9.442637954559289E-01,-8.901972937290016E-06
2452989.5,2003-Dec-16,-5.416293642565476E-01,8.671975564812278E-01,6.629557986529974E-03,1.106200688897241E-01,9.779792746499094E-01,-9.217453429109267E-06
2452999.5,2003-Dec-26,-6.686844256593313E-01,7.543713966007256E-01,8.944990802777561E-03,-6.395059186018374E-02,9.814219051551619E-01,-9.237667197408248E-06
2453009.5,2004-Jan-05,-7.764436878137237E-01,6.198297342642564E-01,1.100218193115937E-02,-2.365364629258363E-01,9.544197683223227E-01,-8.963977158742614E-06
2453019.5,2004-Jan-15,-8.608122050178336E-01,4.666637852461714E-01,1.272781491448834E-02,-4.017805102322346E-01,8.977915739957896E-01,-8.404066349619295E-06
2453029.5,2004-Jan-25,-9.181092790797001E-01,2.988667581758737E-01,1.405307144619773E-02,-5.545661114640844E-01,8.133199198271804E-01,-7.572193122126256E-06
2453039.5,2004-Feb-04,-9.453099672294271E-01,1.213143058619266E-01,1.491756115171732E-02,-6.901977222752979E-01,7.036846685493210E-01,-6.491878050642575E-06
2453049.5,2004-Feb-14,-9.403086076481969E-01,-6.033257631545914E-02,1.527379517399088E-02,-8.045621621833041E-01,5.723603396362813E-01,-5.195386141489269E-06
2453059.5,2004-Feb-24,-9.021751944622393E-01,-2.398197897038548E-01,1.509177370008824E-02,-8.942628487105828E-01,4.234837208241975E-01,-3.722311645000735E-06
2453069.5,2004-Mar-05,-8.313640707920809E-01,-4.105922619906261E-01,1.436304624337892E-02,-9.567215126939970E-01,2.616996284042304E-01,-2.117678460133198E-06
2453079.5,2004-Mar-15,-7.298297616458365E-01,-5.661705187542060E-01,1.310348011777776E-02,-9.902445188854778E-01,9.199356996347886E-02,-4.308395643988220E-07
2453089.5,2004-Mar-25,-6.010118634359863E-01,-7.005729417817861E-01,1.135403053704957E-02,-9.940534190737152E-01,-8.047999152361020E-02,1.283884500413843E-06
2453099.5,2004-Apr-04,-4.496715211285394E-01,-8.087264157801918E-01,9.179098828626088E-03,-9.682816148660516E-01,-2.505658038548798E-01,2.970816355578948E-06
2453109.5,2004-Apr-14,-2.815919216987685E-01,-8.868028977638310E-01,6.662528868641860E-03,-9.139407960714309E-01,-4.132659144542050E-01,4.581971573109356E-06
2453119.5,2004-Apr-24,-1.031845272240695E-01,-9.324316274668637E-01,3.901779119489572E-03,-8.328617134530506E-01,-5.638828172213812E-01,6.076173458449955E-06
2453129.5,2004-May-04,7.893873731310924E-02,-9.447629738714758E-01,1.001189879309765E-03,-7.276144360541530E-01,-6.981442921878758E-01,7.417187072549389E-06
2453139.5,2004-May-14,2.583658704930679E-01,-9.243911851475091E-01,-1.934644576165009E-03,-6.014132592023400E-01,-8.123082620597302E-01,8.575367628166919E-06
2453149.5,2004-May-24,4.292108440662386E-01,-8.731683965722800E-01,-4.806568123457050E-03,-4.580108994873439E-01,-9.032472931090813E-01,9.526250618601460E-06
2453159.5,2004-Jun-03,5.863411743206126E-01,-7.939545764479153E-01,-7.525124821751888E-03,-3.015859487156238E-01,-9.685132737183159E-01,1.024321217616032E-05
2453169.5,2004-Jun-13,7.255052416113150E-01,-6.903473044310954E-01,-1.001325916416352E-02,-1.366267771440310E-01,-1.006383422614126E+00,1.068753648285370E-05
2453179.5,2004-Jun-23,8.433736052633345E-01,-5.664255668159902E-01,-1.220759970881283E-02,3.218571359502718E-02,-1.015888969509057E+00,1.081294436576974E-05
2453189.5,2004-Jul-03,9.375163409751233E-01,-4.265286591516938E-01,-1.405862273416157E-02,2.000948000145235E-01,-9.968276871778087E-01,1.059293007495324E-05
2453199.5,2004-Jul-13,1.006339424813765E+00,-2.750793435721085E-01,-1.553004933056733E-02,3.623830543664239E-01,-9.497615340122999E-01,1.003405748111297E-05
2453209.5,2004-Jul-23,1.049000146891623E+00,-1.164514361887985E-01,-1.659780703767871E-02,5.144852179405764E-01,-8.760003560382607E-01,9.162031647209750E-06
2453219.5,2004-Aug-02,1.065316442561257E+00,4.512342535230405E-02,-1.724879778715665E-02,6.520980927272704E-01,-7.775719562330292E-01,8.010989707123277E-06
2453229.5,2004-Aug-12,1.055680049934027E+00,2.056173778032914E-01,-1.747964850672087E-02,7.712867057464077E-01,-6.571785286046447E-01,6.620197444604269E-06
2453239.5,2004-Aug-22,1.020979318499342E+00,3.612443177496959E-01,-1.729555725448950E-02,8.685858424521182E-01,-5.181391359949379E-01,5.033100694785621E-06
2453249.5,2004-Sep-01,9.625344379212551E-01,5.084816851413099E-01,-1.670929600028842E-02,9.410955909752534E-01,-3.643177136773488E-01,3.297279869170466E-06
2453259.5,2004-Sep-11,8.820457522320404E-01,6.440823420884576E-01,-1.574040448068679E-02,9.865689818329613E-01,-2.000360842385212E-01,1.462558802687874E-06
2453269.5,2004-Sep-21,7.815544465750192E-01,7.650817694071562E-01,-1.441458472510199E-02,1.003489213866672E+00,-2.997163603732238E-02,-4.228388798944751E-07
2453279.5,2004-Oct-01,6.634140860120445E-01,8.688048958641952E-01,-1.276326405155650E-02,9.911332540740596E-01,1.409601905048657E-01,-2.308273296217184E-06
2453289.5,2004-Oct-11,5.302711259164236E-01,9.528758980205995E-01,-1.082330281311728E-02,9.496181298639799E-01,3.077375202417763E-01,-4.137893567564432E-06
2453299.5,2004-Oct-21,3.850522018537279E-01,1.015233803983683E+00,-8.636828936648178E-03,8.799260600795022E-01,4.653757998496285E-01,-5.856095505400789E-06
2453309.5,2004-Oct-31,2.309553981690183E-01,1.054156326970648E+00,-6.251154097745456E-03,7.839044089568378E-01,6.090804619265444E-01,-7.410147203294282E-06
2453319.5,2004-Nov-10,7.144223897520273E-02,1.068293880464193E+00,-3.718725390919417E-03,6.642369752861786E-01,7.344037419779882E-01,-8.751488931812922E-06
2453329.5,2004-Nov-20,-8.977349318189498E-02,1.056715299925976E+00,-1.097054742962342E-03,5.243841526715090E-01,8.373995886478853E-01,-9.837208108887783E-06
2453339.5,2004-Nov-30,-2.487448945124267E-01,1.018966126155591E+00,1.551448694902676E-03,3.684909896132275E-01,9.147694888618486E-01,-1.063136171478966E-05
2453349.5,2004-Dec-10,-4.013248541054464E-01,9.551392072969321E-01,4.159836689640614E-03,2.012642071491834E-01,9.639913644273505E-01,-1.110797149946209E-05
2453359.5,2004-Dec-20,-5.432196298626201E-01,8.659556572472263E-01,6.657288391670840E-03,2.782151021601212E-02,9.834237549224545E-01,-1.125373495786284E-05
2453369.5,2004-Dec-30,-6.700708327067388E-01,7.528515392532810E-01,8.970226662573017E-03,-1.464812296815858E-01,9.723782405150873E-01,-1.106267232995718E-05
2453379.5,2005-Jan-09,-7.775734059365901E-01,6.180618445541343E-01,1.102401459895329E-02,-3.162371143600561E-01,9.311545382749147E-01,-1.053496331988226E-05
2453389.5,2005-Jan-19,-8.616355191039300E-01,4.646889024763206E-01,1.274535993450747E-02,-4.761803162263885E-01,8.610352180641362E-01,-9.681249463971952E-06
2453399.5,2005-Jan-29,-9.185823111375970E-01,2.967373728561945E-01,1.406550837767366E-02,-6.213732236857922E-01,7.642396455280156E-01,-8.522860641093627E-06
2453409.5,2005-Feb-08,-9.453978815898572E-01,1.190939543299295E-01,1.492418607975298E-02,-7.473788786709148E-01,6.438395841698444E-01,-7.090907798202472E-06
2453419.5,2005-Feb-18,-9.399890431276327E-01,-6.257077534694128E-02,1.527407930265311E-02,-8.504101168627806E-01,5.036415497567466E-01,-5.425215346955521E-06
2453429.5,2005-Feb-28,-9.014414992060321E-01,-2.419958693874339E-01,1.508542087699841E-02,-9.274487671693623E-01,3.480430412108693E-01,-3.573265109313321E-06
2453439.5,2005-Mar-10,-8.302277728285146E-01,-4.126234332361540E-01,1.435003916854047E-02,-9.763306639537773E-01,1.818710748659049E-01,-1.590999210953563E-06
2453449.5,2005-Mar-20,-7.283216784458374E-01,-5.679761818219996E-01,1.308410810385897E-02,-9.957948313327695E-01,1.021188185068000E-02,4.588190575809716E-07
2453459.5,2005-Mar-30,-5.991814827749988E-01,-7.020801025085524E-01,1.132889915632041E-02,-9.854976767891099E-01,-1.617598983881451E-01,2.515416384423905E-06
2453469.5,2005-Apr-09,-4.475844987275163E-01,-8.098748413654299E-01,9.149105836236373E-03,-9.459948581799850E-01,-3.289453079621789E-01,4.520604913163354E-06
2453479.5,2005-Apr-19,-2.793258359767705E-01,-8.875491681696663E-01,6.628799801944881E-03,-8.786949514672822E-01,-4.864725296096278E-01,6.416594026155862E-06
2453489.5,2005-Apr-29,-1.008235768735627E-01,-9.327514034937739E-01,3.865584449446512E-03,-7.857899237042023E-01,-6.298316048941984E-01,8.148017077255436E-06
2453499.5,2005-May-09,8.130921828030986E-02,-9.446513174681678E-01,9.638595844163173E-04,-6.701675794220577E-01,-7.549899509361290E-01,9.663947410068585E-06
2453509.5,2005-May-19,2.606643288175010E-01,-9.238611500077961E-01,-1.971800839198779E-03,-5.353109197778513E-01,-8.584876166292331E-01,1.091953825582796E-05
2453519.5,2005-May-29,4.313633400420028E-01,-8.722483816851256E-01,-4.842328961081364E-03,-3.851887505899596E-01,-9.375123507720466E-01,1.187671591001649E-05
2453529.5,2005-Jun-08,5.882839378934951E-01,-7.926850385808719E-01,-7.558409015288438E-03,-2.241411108790073E-01,-9.899552959730588E-01,1.250257386493229E-05
2453539.5,2005-Jun-18,7.271860026411098E-01,-6.887773231807547E-01,-1.004315401871893E-02,-5.676234723959697E-02,-1.014448531951365E+00,1.277180233437090E-05
2453549.5,2005-Jun-28,8.447518305073151E-01,-5.646096737580201E-01,-1.223336200559104E-02,1.122160741735906E-01,-1.010385925212255E+00,1.267438253698356E-05
2453559.5,2005-Jul-08,9.385627329794376E-01,-4.245242598648871E-01,-1.407967221134964E-02,2.780417371117548E-01,-9.779285989907561E-01,1.221313625593378E-05
2453569.5,2005-Jul-18,1.007035080622071E+00,-2.729447232598520E-01,-1.554596259184617E-02,4.360554761470771E-01,-9.179959365440253E-01,1.140064779529334E-05
2453579.5,2005-Jul-28,1.049335544032027E+00,-1.142442557443338E-01,-1.660830359487667E-02,5.818028799282581E-01,-8.322427641577361E-01,1.025920677555282E-05
2453589.5,2005-Aug-07,1.065290394800392E+00,4.734717808601622E-02,-1.725372213340905E-02,7.111424760714891E-01,-7.230229335721267E-01,8.820285582652246E-06
2453599.5,2005-Aug-17,1.055298758822738E+00,2.078040665826283E-01,-1.747895352281951E-02,8.203498176812313E-01,-5.933391725307504E-01,7.124485494386823E-06
2453609.5,2005-Aug-27,1.020255582383857E+00,3.633430565286335E-01,-1.728929381330958E-02,9.062163621489228E-01,-4.467787775629815E-01,5.219895910812898E-06
2453619.5,2005-Sep-06,9.614870301662733E-01,5.104445527932886E-01,-1.669761456094435E-02,9.661415468105728E-01,-2.874345586037582E-01,3.157246865873805E-06
2453629.5,2005-Sep-16,8.806989038492814E-01,6.458645816894913E-01,-1.572355854801665E-02,9.982158296777078E-01,-1.198105536948385E-01,9.917197137190439E-07
2453639.5,2005-Sep-26,7.799373749970265E-01,7.666420276047228E-01,-1.439292079495280E-02,1.001291824224593E+00,5.128751019582738E-02,-1.212879547765920E-06
2453649.5,2005-Oct-06,6.615607030843927E-01,8.701054399599545E-01,-1.273721362001785E-02,9.750402160619339E-01,2.208765196291041E-01,-3.389540029711836E-06
2453659.5,2005-Oct-16,5.282199486156098E-01,9.538829122601646E-01,-1.079338207550235E-02,9.199865822739913E-01,3.839336931063949E-01,-5.472091683188223E-06
2453669.5,2005-Oct-26,3.828463127458118E-01,1.015917823193558E+00,-8.603637964973621E-03,8.375250737421752E-01,5.355450822666177E-01,-7.397253090233951E-06
2453679.5,2005-Nov-05,2.286423915954773E-01,1.054492799018825E+00,-6.215376564824115E-03,7.299051666137282E-01,6.710608896549709E-01,-9.106338403825480E-06
2453689.5,2005-Nov-15,6.907411884912742E-02,1.068263877305654E+00,-3.681129340535085E-03,6.001884178674159E-01,7.862522257266492E-01,-1.054725277602893E-05
2453699.5,2005-Nov-25,-9.214051199990361E-02,1.056306392317421E+00,-1.058494185509155E-03,4.521734203546897E-01,8.774626700026471E-01,-1.167781735084021E-05
2453709.5,2005-Dec-05,-2.510507338318281E-01,1.018173447392669E+00,1.590032779269701E-03,2.902888922519968E-01,9.417470959003651E-01,-1.246876468582489E-05
2453719.5,2005-Dec-15,-4.035062107085868E-01,9.539667415009930E-01,4.197426112323517E-03,1.194569458715448E-01,9.769898376258750E-01,-1.289855010907929E-05
2453729.5,2005-Dec-25,-5.452110695103974E-01,8.644176080592268E-01,6.692808250332082E-03,-5.506901534489281E-02,9.819945313563309E-01,-1.294637011636192E-05
2453739.5,2006-Jan-04,-6.718063234168367E-01,7.509736243753533E-01,9.002564230514194E-03,-2.278849642523921E-01,9.565393036512850E-01,-1.258854482899717E-05
2453749.5,2006-Jan-14,-7.789883623668209E-01,6.158824835911285E-01,1.105204652116902E-02,-3.936269772501029E-01,9.013929577422856E-01,-1.179446241156735E-05
2453759.5,2006-Jan-24,-8.626694911704035E-01,4.622600893844885E-01,1.276799663207118E-02,-5.471622753721135E-01,8.182903216526023E-01,-1.054517826839739E-05
2453769.5,2006-Feb-03,-9.191822810313762E-01,2.941249159720978E-01,1.408175420100175E-02,-6.837704796791311E-01,7.098676367787392E-01,-8.868438236697423E-06
2453779.5,2006-Feb-13,-9.455219965776095E-01,1.163767675129855E-01,1.493321368441672E-02,-7.993058297328144E-01,5.795615838320772E-01,-6.837238824840286E-06
2453789.5,2006-Feb-23,-9.396104514924797E-01,-6.530262543593317E-02,1.527531141271821E-02,-8.903327767728451E-01,4.314782034863736E-01,-4.543537552464784E-06
2453799.5,2006-Mar-05,-9.005518205740078E-01,-2.446445287109107E-01,1.507859942356843E-02,-9.542293792834926E-01,2.702396866183643E-01,-2.083172883660564E-06
2453809.5,2006-Mar-15,-8.288398050574468E-01,-4.150879801390290E-01,1.433525159746438E-02,-9.892554894077714E-01,1.008176992354605E-01,4.551964564462076E-07
2453819.5,2006-Mar-25,-7.264708938506541E-01,-5.701583864553751E-01,1.306176120444750E-02,-9.945852311242790E-01,-7.163819075492599E-02,2.991648952121474E-06
2453829.5,2006-Apr-04,-5.969256096236397E-01,-7.038905302623799E-01,1.129968833499834E-02,-9.703054490228995E-01,-2.419689825435590E-01,5.450817100704908E-06
2453839.5,2006-Apr-14,-4.450009077979463E-01,-8.112385267790702E-01,9.114003633909105E-03,-9.173836525387051E-01,-4.051649578212523E-01,7.762582394624834E-06
2453849.5,2006-Apr-24,-2.765070694366174E-01,-8.884102146980909E-01,6.589029740047369E-03,-8.376100949329520E-01,-5.565096590277308E-01,9.863360921360544E-06
2453859.5,2006-May-04,-9.787164536554253E-02,-9.330759351044798E-01,3.822561931229873E-03,-7.335190908645566E-01,-6.917058060250266E-01,1.169709004985309E-05
2453869.5,2006-May-14,8.428898944250976E-02,-9.444284750937761E-01,9.191088635683550E-04,-6.082946448576033E-01,-8.069813562396342E-01,1.321536868076956E-05
2453879.5,2006-May-24,2.635691378654497E-01,-9.231022080350838E-01,-2.016737197756688E-03,-4.656650793888839E-01,-8.991752091752235E-01,1.437588791110186E-05
2453889.5,2006-Jun-03,4.340978306968823E-01,-8.709843221135429E-01,-4.885970893550480E-03,-3.097906807355169E-01,-9.658029795711712E-01,1.514309856319663E-05
2453899.5,2006-Jun-13,5.907637821399910E-01,-7.909631216143599E-01,-7.599394148438291E-03,-1.451476580164607E-01,-1.005103916165354E+00,1.549559271010232E-05
2453909.5,2006-Jun-23,7.293400966360430E-01,-6.866573362792857E-01,-1.008027642962218E-02,2.358922122117254E-02,-1.016070405659084E+00,1.542567729946750E-05
2453919.5,2006-Jul-03,8.465233738595734E-01,-5.621602737257965E-01,-1.226560378376697E-02,1.916636367223772E-01,-9.984613357912795E-01,1.493587223524387E-05
2453929.5,2006-Jul-13,9.399093944109895E-01,-4.218196208242976E-01,-1.410621824858938E-02,3.543531272707988E-01,-9.528004727559354E-01,1.403844752574201E-05
2453939.5,2006-Jul-23,1.007928482798232E+00,-2.700616870740600E-01,-1.556620079918197E-02,5.070821027065240E-01,-8.803607280004898E-01,1.275559831545098E-05
2453949.5,2006-Aug-02,1.049760340008390E+00,-1.112600458298580E-01,-1.662181715714307E-02,6.455318376752104E-01,-7.831347789125221E-01,1.112014114204319E-05
2453959.5,2006-Aug-12,1.065243155347972E+00,5.035671442387267E-02,-1.726027784938522E-02,7.657467710815477E-01,-6.637920784639820E-01,9.174435591025757E-06
2453969.5,2006-Aug-22,1.054786841091184E+00,2.107657681116331E-01,-1.747849054803958E-02,8.642362084409089E-01,-5.256219603978918E-01,6.966122773814192E-06
2453979.5,2006-Sep-01,1.019296063545017E+00,3.661874567670788E-01,-1.728191014048436E-02,9.380701013950882E-01,-3.724623133792822E-01,4.548821229709129E-06
2453989.5,2006-Sep-11,9.601056666022341E-01,5.131066561590513E-01,-1.668354505063063E-02,9.849669640037736E-01,-2.086133491668631E-01,1.988110339905169E-06
2453999.5,2006-Sep-21,8.789292053013001E-01,6.482843756593519E-01,-1.570315965658686E-02,1.003371537716559E+00,-3.873617806025794E-02,-6.426017496558456E-07
2454009.5,2006-Oct-01,7.778198984742267E-01,7.687648821231692E-01,-1.436666571783218E-02,9.925191207022677E-01,1.322637737315723E-01,-3.266654698717040E-06
2454019.5,2006-Oct-11,6.591424771297895E-01,8.718825208264330E-01,-1.270568575105367E-02,9.524828679360987E-01,2.993675953612943E-01,-5.806030911941844E-06
2454029.5,2006-Oct-21,5.255539771592740E-01,9.552716167315493E-01,-1.075726757641014E-02,8.842000943784702E-01,4.575860025959418E-01,-8.183402995622414E-06
2454039.5,2006-Oct-31,3.799911443587451E-01,1.016882269237339E+00,-8.563719858201172E-03,7.894736530000470E-01,6.021115214209389E-01,-1.032446631316314E-05
2454049.5,2006-Nov-10,2.256617246775918E-01,1.055004404534340E+00,-6.172531101645167E-03,6.709448697346595E-01,7.284751367564699E-01,-1.216150400228284E-05
2454059.5,2006-Nov-20,6.603641381743262E-02,1.068302075117975E+00,-3.636324910250715E-03,5.320354787947710E-01,8.327014233193705E-01,-1.363796060930495E-05
2454069.5,2006-Nov-30,-9.516250583000292E-02,1.055859563625724E+00,-1.012785040410708E-03,3.768574668897315E-01,9.114550830785422E-01,-1.470786672137368E-05
2454079.5,2006-Dec-10,-2.539807011762216E-01,1.017240016208054E+00,1.635521541815689E-03,2.100916659411123E-01,9.621709812460627E-01,-1.533288541620382E-05
2454089.5,2006-Dec-20,-4.062652459410156E-01,9.525563217510857E-01,4.241508355313876E-03,3.683840629696947E-02,9.831598055482565E-01,-1.548716473477009E-05
2454099.5,2006-Dec-30,-5.477189563880661E-01,8.625522684548370E-01,6.734246034965433E-03,-1.375542553788009E-01,9.736823264284077E-01,-1.516068143990436E-05
2454109.5,2007-Jan-09,-6.739833223649124E-01,7.486892095708346E-01,9.040087887551576E-03,-3.076771262383395E-01,9.339866613813552E-01,-1.435992660940570E-05
2454119.5,2007-Jan-19,-7.807576283747317E-01,6.132297825494503E-01,1.108438510366176E-02,-4.682520364114571E-01,8.653052066373731E-01,-1.310736437069929E-05
2454129.5,2007-Jan-29,-8.639601828693049E-01,4.593056051309970E-01,1.279391797891881E-02,-6.143195673789994E-01,7.698106844750749E-01,-1.144063462173430E-05
2454139.5,2007-Feb-08,-9.199333442743191E-01,2.909509248927399E-01,1.410011288853629E-02,-7.414125523887420E-01,6.505336163490146E-01,-9.412771763022905E-06
2454149.5,2007-Feb-18,-9.456864646001696E-01,1.130803369236729E-01,1.494300400454144E-02,-8.457066407953251E-01,5.112462047456029E-01,-7.092213011804778E-06
2454159.5,2007-Feb-28,-9.391599961445848E-01,-6.861194293316618E-02,1.527573119428230E-02,-9.241412198178570E-01,3.563197288741069E-01,-4.554672602136262E-06
2454169.5,2007-Mar-10,-8.994810696213491E-01,-2.478486173578386E-01,1.506912833691993E-02,-9.745063596618956E-01,1.905637212648490E-01,-1.877602919125790E-06
2454179.5,2007-Mar-20,-8.271695036370869E-01,-4.180657237464807E-01,1.431574707055352E-02,-9.954938741889876E-01,1.905579465758803E-02,8.581196082713361E-07
2454189.5,2007-Mar-30,-7.242490494016303E-01,-5.727925044322068E-01,1.303256101956051E-02,-9.867132075993598E-01,-1.530293920709377E-01,3.570744082678619E-06
2454199.5,2007-Apr-09,-5.942262723722926E-01,-7.060750651661657E-01,1.126164732782291E-02,-9.486748512514637E-01,-3.205847068837250E-01,6.180537770696715E-06
2454209.5,2007-Apr-19,-4.419205727995458E-01,-8.128859097259096E-01,9.068438138636557E-03,-8.827453707028989E-01,-4.787227810466818E-01,8.612368216163421E-06
2454219.5,2007-Apr-29,-2.731589881876993E-01,-8.894567741962845E-01,6.537611270076330E-03,-7.910789616941231E-01,-6.229116983896964E-01,1.079783019598897E-05
2454229.5,2007-May-09,-9.437876004652601E-02,-9.334850990889501E-01,3.767191239640732E-03,-6.765306966979489E-01,-7.490915953428259E-01,1.267498600624482E-05
2454239.5,2007-May-19,8.780150111617695E-02,-9.441913919917235E-01,8.617869450529312E-04,-5.425563855847114E-01,-8.537710059412218E-01,1.418854404311972E-05
2454249.5,2007-May-29,2.669806575871791E-01,-9.222360061919017E-01,-2.074019806412669E-03,-3.931035118012883E-01,-9.341029426499224E-01,1.529733356810682E-05
2454259.5,2007-Jun-08,4.372977066392407E-01,-8.695287242626080E-01,-4.941323958761711E-03,-2.324968367741174E-01,-9.879416276279748E-01,1.597607817318138E-05
2454269.5,2007-Jun-18,5.936551547090185E-01,-7.889761561110402E-01,-7.651103726189100E-03,-6.532142400422905E-02,-1.013881015555492E+00,1.621135384555103E-05
2454279.5,2007-Jun-28,7.318421351967904E-01,-6.842107236407273E-01,-1.012685508707391E-02,1.036947540424262E-01,-1.011276446382516E+00,1.599995820319841E-05
2454289.5,2007-Jul-08,8.485721001038650E-01,-5.593350369397732E-01,-1.230581381445799E-02,2.697971784675925E-01,-9.802507647469136E-01,1.534839874910077E-05
2454299.5,2007-Jul-18,9.414574555701700E-01,-4.187022693446851E-01,-1.413907626709064E-02,4.283191486508921E-01,-9.216859229920180E-01,1.427175565071477E-05
2454309.5,2007-Jul-28,1.008944250337489E+00,-2.667411177372230E-01,-1.559097036384998E-02,5.747934355247056E-01,-8.372007163190491E-01,1.278829857883320E-05
2454319.5,2007-Aug-07,1.050226660928517E+00,-1.078251661809204E-01,-1.663799680698266E-02,7.050606220150880E-01,-7.291149226026297E-01,1.091069161072489E-05
2454329.5,2007-Aug-17,1.065155998603050E+00,5.381876690724473E-02,-1.726758611986826E-02,8.153733856757498E-01,-6.003996986508208E-01,8.646290396189500E-06
2454339.5,2007-Aug-27,1.054153917608553E+00,2.141709334809784E-01,-1.747684117850350E-02,9.024955501506494E-01,-4.546139215173567E-01,6.024697590951473E-06
2454349.5,2007-Sep-06,1.018135542393349E+00,3.694555842612169E-01,-1.727139084264610E-02,9.637943581863411E-01,-2.958260454712267E-01,3.123833620737074E-06
2454359.5,2007-Sep-16,9.584451586714083E-01,5.161620230795210E-01,-1.666440939340165E-02,9.973238228722170E-01,-1.285207734860354E-01,5.812392380701341E-08
2454369.5,2007-Sep-26,8.768049723320913E-01,6.510560989890755E-01,-1.567581916892225E-02,1.001896426186564E+00,4.250963749433261E-02,-3.050999020703169E-06
2454379.5,2007-Oct-06,7.752762371163967E-01,7.711872939025196E-01,-1.433167866605491E-02,9.771398555141668E-01,2.122888721870320E-01,-6.090156269241936E-06
