Name,H,a,e,i,Omega,peri,M,n,Epoch
2020 QU67,15.07,5.1352641,0.0330381,2.76057,32.30525,318.65833,86.96557,0.08469541,2023.150684931507
2020 QV67,14.9,5.1825363,0.0997158,33.10493,174.40617,214.75887,54.2298,0.08353924,2023.150684931507
2020 QJ68,14.93,5.2801603,0.0922411,9.01694,86.96172,329.98587,24.55628,0.08123317,2023.150684931507
2020 QK68,15.28,5.0690747,0.1138491,3.37573,65.15847,25.92319,357.10477,0.08635968,2023.150684931507
2020 QJ70,15.05,5.1949688,0.0866283,13.41537,231.28237,192.86058,3.17346,0.08323954,2023.150684931507
2020 QD71,15.17,5.2451361,0.0745828,6.27656,235.28084,112.92914,76.74752,0.08204818,2023.150684931507
2020 QH71,14.73,5.2132323,0.1170572,31.56677,177.34647,246.95929,15.16431,0.0828025,2023.150684931507
2020 QQ71,15.48,5.2571462,0.1697429,3.62606,153.45905,220.46563,61.38383,0.08176717,2023.150684931507
2020 QR71,14.83,5.1336658,0.09899,6.21043,231.52915,207.43678,3.21106,0.08473497,2023.150684931507
2020 QG72,14.92,5.213314,0.0900166,11.86142,295.54837,110.7109,39.93639,0.08280055,2023.150684931507
2020 QO72,14.92,5.2531085,0.0769963,18.30317,305.55731,45.06182,85.11828,0.08186147,2023.150684931507
2020 QP72,15.09,5.0620295,0.0704003,5.97646,41.93609,346.3566,61.10417,0.08654003,2023.150684931507
2020 QC75,14.92,5.2431781,0.087944,6.32167,318.71605,138.98895,320.35062,0.08209414,2023.150684931507
2020 QV75,14.96,5.132996,0.0940351,8.61329,82.37115,342.78042,23.36643,0.08475156,2023.150684931507
2020 QA76,15.06,5.1048223,0.0941819,8.91393,94.47604,307.83297,30.23937,0.08545414,2023.150684931507
2020 QC77,15.08,5.1841479,0.0679248,7.22928,186.25879,209.52211,26.89903,0.08350029,2023.150684931507
2020 QJ77,14.95,5.1941682,0.044987,8.92786,191.69778,221.6454,23.96272,0.08325878,2023.150684931507
2020 QA80,15.2,5.0986379,0.0799744,12.08003,272.51493,145.45421,33.121,0.08560967,2023.150684931507
2020 QO80,14.88,5.1948686,0.0251196,6.51455,316.94025,11.12476,96.48045,0.08324194,2023.150684931507
2020 QW82,14.67,5.1716735,0.0764978,12.84755,288.71021,202.64487,310.19837,0.08380259,2023.150684931507
2020 QK83,14.85,5.3078999,0.097504,19.86385,148.29353,274.42807,9.19699,0.08059721,2023.150684931507
2020 QP83,14.6,5.1596241,0.0867372,8.31508,53.70694,59.4198,310.21123,0.08409632,2023.150684931507
2020 QQ83,15.24,5.1515462,0.0836588,16.36222,341.95627,46.34979,35.32406,0.0842942,2023.150684931507
2020 QR83,15.37,5.2418221,0.1485333,6.18097,24.42514,42.37159,13.09148,0.082126,2023.150684931507
2020 QX83,14.79,5.2747545,0.0993193,23.76728,333.44414,125.79533,320.69344,0.08135808,2023.150684931507
2020 QY83,14.93,5.1250164,0.1078402,20.54106,12.1279,15.69018,35.84734,0.08494957,2023.150684931507
2020 QZ83,14.9,5.226598,0.0961767,18.4231,199.31768,205.4147,16.89407,0.08248508,2023.150684931507
2020 QA84,15.09,5.196471,0.2079393,3.71359,340.00332,80.99216,8.17349,0.08320345,2023.150684931507
2020 QC84,14.89,5.2293672,0.1268844,16.48444,321.46971,67.13191,31.6873,0.08241957,2023.150684931507
2020 QD84,14.7,5.240998,0.1424262,16.63533,354.34127,69.02128,11.36445,0.08214537,2023.150684931507
2020 QE84,14.88,5.2849723,0.1138223,6.06141,278.8578,135.61176,16.51891,0.08112225,2023.150684931507
2020 QF84,14.63,5.3094328,0.041926,6.64745,84.32246,16.50481,326.2153,0.08056231,2023.150684931507
2020 QG84,14.84,5.12356,0.0979158,8.48608,55.15322,40.64961,339.32687,0.08498579,2023.150684931507
2020 QH84,14.9,5.2871272,0.0827305,28.97475,341.22304,45.27989,32.94103,0.08107266,2023.150684931507
2020 QJ84,15.27,5.1848195,0.1012664,17.95986,224.51297,132.53606,71.52098,0.08348407,2023.150684931507
2020 QN84,14.6,5.1258084,0.0502746,23.64389,188.67155,232.53833,17.79254,0.08492988,2023.150684931507
2020 QO84,14.87,5.2317435,0.052558,12.02314,278.11845,152.97745,355.84712,0.08236343,2023.150684931507
2020 QP84,15.04,5.186836,0.1125734,7.53234,16.58914,31.73498,37.62713,0.08343539,2023.150684931507
2020 QS84,14.87,5.2321714,0.0607908,33.42455,209.77698,244.79197,358.94028,0.08235332,2023.150684931507
2020 QU84,15.22,5.1450935,0.1033119,18.71833,221.03549,202.06122,14.20795,0.08445282,2023.150684931507
2020 QY84,14.93,5.1990696,0.0408716,8.79425,89.27494,277.89009,56.26186,0.08314107,2023.150684931507
2020 QZ84,14.8,5.2261903,0.1004854,18.0062,9.40401,59.31525,15.06284,0.08249474,2023.150684931507
2020 QA85,15.0,5.1567628,0.0912565,8.79916,16.66893,66.63563,1.48318,0.08416632,2023.150684931507
2020 QE85,15.48,5.0908669,0.0604812,17.28423,201.71099,195.06914,42.05605,0.08580576,2023.150684931507
2020 QT85,15.47,5.1272281,0.0427494,23.87984,242.29844,115.25423,75.25418,0.08489461,2023.150684931507
2020 QV85,15.26,5.1901608,0.0563766,6.44408,313.44474,107.74603,13.12696,0.08335523,2023.150684931507
2020 QD88,15.0,5.2776643,0.0898527,8.53852,105.45436,333.44284,7.49509,0.08129081,2023.150684931507
2020 QJ88,15.39,5.1886947,0.1078776,12.65649,290.52598,150.7188,7.54704,0.08339056,2023.150684931507
2020 QP88,14.93,5.1794824,0.0862757,7.85055,164.28908,256.01372,4.64704,0.08361314,2023.150684931507
2020 QT88,14.9,5.2836776,0.0140561,3.25505,45.48471,173.62232,211.2085,0.08115207,2023.150684931507
2020 QX88,15.09,5.1709549,0.1225497,8.6237,105.13236,346.96304,342.75311,0.08382006,2023.150684931507
2020 QA89,15.61,5.1818947,0.0853036,7.9568,35.70072,42.83401,346.58968,0.08355476,2023.150684931507
2020 QC89,15.5,5.379905,0.0937513,3.64893,71.07762,16.88556,353.44257,0.07898455,2023.150684931507
2020 QJ89,15.0,5.2548856,0.0663543,11.82409,180.9764,180.55718,62.83143,0.08181994,2023.150684931507
2020 QK89,14.5,5.2681882,0.0229789,14.33219,263.43315,263.54496,280.76784,0.08151024,2023.150684931507
2020 QM89,15.01,5.2285916,0.0305264,31.90369,183.97388,202.17387,48.32916,0.08243791,2023.150684931507
2020 QW89,14.9,5.1543453,0.0738754,9.87131,100.44122,347.28711,359.96247,0.08422554,2023.150684931507
2020 QH90,15.43,5.219639,0.1146215,12.8433,13.59876,81.36644,351.05322,0.0826501,2023.150684931507
2020 QJ90,15.07,5.1882271,0.041899,12.22768,301.42824,15.94863,130.94086,0.08340183,2023.150684931507
2020 QV91,15.18,5.1795144,0.0843997,9.62543,155.45919,269.5351,3.11033,0.08361236,2023.150684931507
2020 QW91,15.28,5.2687833,0.0508047,5.24854,201.99553,214.05019,359.35367,0.08149643,2023.150684931507
2020 QY92,15.3,5.199857,0.1393367,8.79898,67.92246,4.10137,20.11771,0.08312219,2023.150684931507
2020 QC94,14.97,5.2412451,0.125219,22.96367,238.834,203.37479,358.08603,0.08213956,2023.150684931507
2020 QD94,14.9,5.2220949,0.0332334,15.78347,147.99426,259.86399,6.81424,0.0825918,2023.150684931507
2020 QF94,14.9,5.2574354,0.0869918,17.206,135.851,316.81885,335.94785,0.08176043,2023.150684931507
2020 QL94,15.12,5.15136,0.0527925,5.36524,72.01813,348.6366,5.19601,0.08429877,2023.150684931507
2020 QW94,15.06,5.2581391,0.058668,10.00965,271.77234,199.73831,328.36263,0.08174402,2023.150684931507
2020 QC95,15.17,5.2371622,0.0634991,14.49567,276.36126,152.67562,358.12796,0.08223563,2023.150684931507
2020 QQ104,15.57,5.1477041,0.0149433,4.49265,34.32423,72.83697,330.13419,0.08438859,2023.150684931507
2020 RV1,14.39,5.2481046,0.0765878,28.85325,297.03612,68.40632,68.77455,0.08197857,2023.150684931507
2020 RQ16,15.31,5.1967513,0.1802128,8.73209,109.67095,263.55211,63.90718,0.08319671,2023.150684931507
2020 RU17,15.18,5.237091,0.1334989,13.49443,48.52123,349.30843,46.0362,0.08223731,2023.150684931507
2020 RX21,15.04,5.2418653,0.0812419,9.78425,65.55082,352.98991,24.2804,0.08212498,2023.150684931507
2020 RY21,15.48,5.2721413,0.0756602,13.93786,101.72071,289.55256,47.11885,0.08141858,2023.150684931507
2020 RB26,14.99,5.143321,0.0660224,20.44712,353.65374,21.18298,64.24068,0.08449648,2023.150684931507
2020 RS28,14.56,5.0896258,0.0544623,13.2222,69.70744,304.44628,60.54923,0.08583715,2023.150684931507
2020 RT28,14.9,5.1395155,0.0661703,11.62767,103.85868,328.03277,8.80394,0.08459035,2023.150684931507
2020 RB36,14.76,5.3017346,0.0938134,3.21033,10.21169,74.39562,352.37137,0.08073783,2023.150684931507
2020 RS39,15.17,5.1521457,0.0591391,5.24777,97.91245,294.64383,46.14631,0.08427948,2023.150684931507
2020 RR41,14.89,5.208746,0.0942545,10.36174,82.53089,300.05069,60.88967,0.0829095,2023.150684931507
2020 RW41,15.0,5.2894294,0.0358942,7.50327,11.02438,328.27479,98.56631,0.08101974,2023.150684931507
2020 RF50,14.9,5.2400331,0.1380753,9.08879,90.85964,329.50098,32.49252,0.08216806,2023.150684931507
2020 RG50,14.85,5.2886886,0.0245744,19.67039,41.39164,53.16835,343.52206,0.08103676,2023.150684931507
2020 RL50,15.6,5.3275792,0.2577431,9.7739,123.04496,263.55773,55.75298,0.08015105,2023.150684931507
2020 RY50,15.39,5.1755575,0.0897173,8.84246,99.56426,282.1695,55.44326,0.08370827,2023.150684931507
2020 RJ51,14.74,5.1816593,0.0900479,16.17669,58.01116,261.8932,112.9601,0.08356045,2023.150684931507
2020 RK51,14.9,5.12178,0.0618697,12.04338,108.07918,317.49011,24.64056,0.0850301,2023.150684931507
2020 RM51,14.97,5.1494497,0.0562119,14.90444,145.17489,282.97717,19.01938,0.08434568,2023.150684931507
2020 RO51,15.26,5.1215424,0.0943027,8.55315,126.25055,292.29874,28.99585,0.08503602,2023.150684931507
2020 RV52,15.23,5.2126157,0.1220468,21.31211,39.4025,37.10114,14.66072,0.08281719,2023.150684931507
2020 RW52,15.1,5.1514896,0.0425003,11.65285,74.7426,314.56226,52.91302,0.08429559,2023.150684931507
2020 RX52,15.1,5.2921344,0.0600405,12.47635,136.94827,266.53749,41.01982,0.08095763,2023.150684931507
2020 RZ54,14.93,5.2122859,0.0748257,10.01032,83.17757,7.99353,353.91399,0.08282505,2023.150684931507
2020 RO55,15.31,5.2383487,0.0439685,6.5245,164.2,99.64877,174.6652,0.08220769,2023.150684931507
2020 RX55,14.56,5.214702,0.0605576,35.42834,7.89461,102.01615,325.85733,0.0827675,2023.150684931507
2020 RK57,15.13,5.2715435,0.0590526,7.26137,0.51114,14.51799,55.10356,0.08143243,2023.150684931507
2020 RG65,14.88,5.1838541,0.0847671,31.37977,357.53553,85.58183,352.3386,0.08350739,2023.150684931507
2020 RH65,15.3,5.2697491,0.1404982,17.96907,9.67006,353.21591,66.44561,0.08147402,2023.150684931507
2020 RJ65,14.84,5.2601671,0.1424706,18.72372,352.126,67.23659,20.19217,0.08169675,2023.150684931507
2020 RC68,15.35,5.2857328,0.1411428,15.99321,12.83216,1.94896,60.1556,0.08110475,2023.150684931507
2020 RE68,15.5,5.0979355,0.0470234,11.46319,14.00712,13.84486,47.27697,0.08562736,2023.150684931507
2020 RB74,15.14,5.1518218,0.1070448,22.2467,130.68191,279.935,33.76619,0.08428743,2023.150684931507
2020 RS80,15.07,5.2743884,0.1212468,20.34361,167.75005,214.0467,59.85795,0.08136655,2023.150684931507
2020 RF84,14.81,5.2689444,0.1080604,7.12553,193.21144,179.19725,68.7729,0.08149269,2023.150684931507
2020 RG84,14.85,5.2558939,0.075525,7.80049,34.56465,78.41712,339.43334,0.0817964,2023.150684931507
2020 RH84,14.78,5.2513919,0.0674228,23.2577,42.94328,305.40439,95.32624,0.08190161,2023.150684931507
2020 RJ84,14.86,5.2856945,0.0571319,7.51368,124.34075,298.57433,11.14632,0.08110563,2023.150684931507
2020 RR84,15.16,5.2764052,0.1101787,10.55279,351.14384,50.13599,40.78747,0.0813199,2023.150684931507
2020 RU85,14.8,5.1960224,0.1055224,20.42466,128.65901,269.65598,54.91847,0.08321422,2023.150684931507
2020 RM86,14.68,5.2388143,0.0957491,9.57234,32.55626,36.83673,13.41228,0.08219673,2023.150684931507
2020 RU86,14.99,5.3208109,0.0624182,14.43357,68.61752,4.96162,8.54555,0.08030403,2023.150684931507
2020 RV86,15.0,5.1865445,0.0759179,16.84242,139.42281,276.63219,30.04768,0.08344242,2023.150684931507
2020 RW86,14.88,5.2928031,0.0736221,12.86396,63.70293,346.93521,28.26681,0.08094229,2023.150684931507
2020 RX86,14.68,5.240415,0.04574,9.07256,14.38846,22.78079,45.57198,0.08215908,2023.150684931507
2020 RA87,15.1,5.3003389,0.0594163,13.61646,65.87143,288.16114,81.85788,0.08076973,2023.150684931507
2020 RG87,15.19,5.2930305,0.0630376,12.61546,113.91968,242.59487,82.60712,0.08093707,2023.150684931507
2020 RH87,15.39,5.2845056,0.0784418,16.85164,61.81198,348.97503,34.4099,0.081133,2023.150684931507
2020 RL87,15.09,5.1763925,0.0687349,25.52471,168.9199,306.48344,335.78716,0.08368802,2023.150684931507
2020 RM87,15.33,5.2593218,0.0998078,28.96112,171.77496,200.11104,70.79233,0.08171644,2023.150684931507
2020 RW87,15.01,5.1337947,0.0849925,6.29678,12.52928,45.71333,29.68111,0.08473178,2023.150684931507
2020 RY87,15.34,5.1524143,0.0457586,14.23331,149.20312,286.30575,0.74485,0.08427289,2023.150684931507
2020 RB88,14.6,5.2020313,0.0407813,35.51956,0.26104,97.27583,3.56673,0.08307008,2023.150684931507
2020 RE88,14.91,5.2620535,0.0661581,11.66586,126.89882,274.29115,44.02988,0.08165282,2023.150684931507
2020 RG88,14.66,5.2185769,0.0390953,12.76953,116.53753,292.85876,35.44556,0.08267533,2023.150684931507
2020 RK88,14.82,5.1979586,0.0757405,30.14873,19.2008,19.627,35.86432,0.08316773,2023.150684931507
2020 RL88,14.99,5.2426484,0.0500331,35.51171,169.00343,261.47186,19.89549,0.08210658,2023.150684931507
2020 RM88,14.89,5.220743,0.0521769,9.49745,258.70029,63.28877,100.75747,0.08262388,2023.150684931507
2020 RO88,14.7,5.1997691,0.0502506,9.75892,88.86193,6.31234,351.39052,0.0831243,2023.150684931507
2020 RR88,15.4,5.1611428,0.1593072,10.41186,100.11262,285.87124,62.83485,0.0840592,2023.150684931507
2020 RS88,14.99,5.1638221,0.0851906,9.08338,25.28075,35.36969,19.60841,0.08399379,2023.150684931507
2020 RU88,14.81,5.168807,0.1254151,11.00852,182.1232,266.21677,358.06212,0.08387231,2023.150684931507
2020 RY88,15.19,5.126781,0.0942907,5.55495,155.32668,237.23697,57.03589,0.08490571,2023.150684931507
2020 RA89,15.59,5.3299129,0.0974773,12.10048,19.39736,28.08334,40.1246,0.08009841,2023.150684931507
2020 RM89,15.48,5.1753434,0.0887135,7.44271,211.3866,147.19173,79.01218,0.08371347,2023.150684931507
2020 RN89,15.46,5.1795531,0.0676897,6.36368,2.02168,35.34658,49.42785,0.08361143,2023.150684931507
2020 RO89,15.17,5.3698016,0.1629015,19.11222,14.12988,328.95517,88.7608,0.07920757,2023.150684931507
2020 RR90,14.49,5.2298041,0.0185158,30.61357,227.66138,142.92847,62.58361,0.08240925,2023.150684931507
2020 RB91,15.07,5.244775,0.0362745,10.9524,24.72658,140.21708,280.58842,0.08205665,2023.150684931507
2020 RE91,14.83,5.108852,0.0566169,13.32817,202.47182,233.31284,1.77504,0.08535306,2023.150684931507
2020 RG93,14.72,5.312382,0.0350098,7.77384,29.8953,320.42111,78.2931,0.08049523,2023.150684931507
2020 RJ93,14.78,5.2492379,0.1012452,8.73834,33.76178,54.94928,355.89831,0.08195202,2023.150684931507
2020 RK93,14.79,5.1544732,0.0275639,10.02273,167.53041,215.03382,60.42024,0.08422241,2023.150684931507
2020 RR96,15.23,5.3003492,0.0634634,16.33171,89.02224,306.09649,41.91904,0.08076949,2023.150684931507
2020 RS96,15.1,5.2177469,0.130259,11.27754,143.942,265.62971,35.49677,0.08269506,2023.150684931507
2020 RT96,15.1,5.1534371,0.0766376,7.44629,42.56188,324.77,67.54254,0.08424781,2023.150684931507
2020 RU96,14.9,5.1510188,0.0812134,11.39556,54.62175,266.08432,109.98618,0.08430714,2023.150684931507
2020 RV96,15.28,5.2155254,0.0974243,9.27075,145.8261,294.34674,4.78534,0.0827479,2023.150684931507
2020 RA97,15.03,5.1527708,0.0261607,13.13151,203.94506,84.18651,151.23896,0.08426415,2023.150684931507
2020 RZ97,14.9,5.3129489,0.0886188,6.18699,242.8544,194.99088,4.60959,0.08048234,2023.150684931507
2020 RC99,14.96,5.2335847,0.0988287,8.13776,156.25638,270.63534,29.39889,0.08231997,2023.150684931507
2020 RP99,14.67,5.2888353,0.0225753,20.00494,129.91739,237.25031,76.10959,0.08103339,2023.150684931507
2020 RM100,15.04,5.135683,0.110032,22.35716,60.68002,4.7792,27.83294,0.08468505,2023.150684931507
2020 RN100,14.9,5.2667122,0.0857168,20.84074,62.35897,315.51593,66.22403,0.0815445,2023.150684931507
2020 RK101,14.7,5.1288849,0.0313687,6.10041,272.26504,61.14336,100.93992,0.08485348,2023.150684931507
2020 RP101,15.01,5.1595257,0.0728481,15.52476,325.17103,98.18221,10.253,0.08409872,2023.150684931507
2020 RF102,14.97,5.206712,0.0724226,7.40267,162.42634,228.74493,57.91096,0.08295809,2023.150684931507
2020 RX102,15.56,5.2428538,0.0722027,13.23685,22.97618,36.513,28.97845,0.08210176,2023.150684931507
2020 RU103,14.7,5.1148138,0.053391,19.50107,158.63309,330.13558,310.11505,0.08520387,2023.150684931507
2020 RW103,15.28,5.1843738,0.1231219,1.62357,123.39548,315.28945,6.00513,0.08349484,2023.150684931507
2020 RC105,15.04,5.1072602,0.0849523,5.67638,60.07623,353.854,39.1843,0.08539297,2023.150684931507
2020 RQ107,14.84,5.2825062,0.0357676,19.19948,25.61819,324.32653,95.44916,0.08117907,2023.150684931507
2020 RV107,14.81,5.1626514,0.0198547,9.75366,67.90694,353.03511,13.51705,0.08402236,2023.150684931507
2020 RK108,15.13,5.3059737,0.1297295,11.00682,115.32232,249.72912,78.92733,0.0806411,2023.150684931507
2020 RN109,14.9,5.1812708,0.0896247,31.67054,180.95915,252.55169,6.97448,0.08356985,2023.150684931507
2020 RH110,14.66,5.1519802,0.0913786,20.11367,251.96733,218.14858,329.69153,0.08428355,2023.150684931507
2020 RM110,15.2,5.2011068,0.1025162,13.09793,144.96474,312.69497,352.5795,0.08309223,2023.150684931507
2020 RR110,15.44,5.1965176,0.0353495,8.10975,40.13706,49.28044,348.7191,0.08320233,2023.150684931507
2020 RZ110,14.93,5.1449203,0.0419506,15.61375,2.59315,46.52779,25.37264,0.08445709,2023.150684931507
2020 RA111,15.2,5.144734,0.0934415,20.25633,6.99832,67.2643,7.75952,0.08446167,2023.150684931507
2020 RA114,14.95,5.1872346,0.0528285,8.70349,187.60114,278.72095,337.46788,0.08342577,2023.150684931507
2020 RY115,15.2,5.1296603,0.0586528,7.9885,25.94244,101.47686,323.64996,0.08483424,2023.150684931507
2020 RC116,15.1,5.1594321,0.0839558,4.58681,174.48711,176.56078,88.63818,0.08410101,2023.150684931507
2020 RD117,14.68,5.1547348,0.0744649,10.07127,138.23292,249.20129,61.71018,0.084216,2023.150684931507
2020 RF117,15.23,5.1463772,0.1222114,11.19047,334.17693,68.71258,30.60807,0.08442123,2023.150684931507
2020 RO117,14.85,5.3218591,0.0343106,27.10942,5.22352,51.88595,3.75544,0.08028031,2023.150684931507
2020 RP117,14.56,5.1641033,0.1001788,20.01661,2.50635,84.47243,341.20587,0.08398693,2023.150684931507
2020 RQ117,14.87,5.179441,0.0544455,9.05406,236.17699,111.60453,72.09414,0.08361414,2023.150684931507
2020 RR117,14.93,5.2391338,0.0626285,21.02207,17.95788,337.85414,68.17609,0.08218922,2023.150684931507
2020 RS117,15.13,5.1542596,0.1036543,6.52029,148.7633,300.52213,349.04347,0.08422764,2023.150684931507
2020 RT117,15.08,5.1244624,0.0570437,19.41487,19.71348,340.06756,66.40735,0.08496335,2023.150684931507
2020 RU117,15.48,5.1496763,0.1010688,21.41283,27.42364,351.86821,48.33134,0.08434011,2023.150684931507
2020 RV117,15.13,5.2651899,0.1437315,3.38503,262.96112,190.66451,343.09121,0.08157987,2023.150684931507
2020 RW117,14.9,5.2452879,0.0945558,11.49545,9.60352,53.06423,19.66726,0.08204462,2023.150684931507
2020 RX117,15.0,5.3121611,0.0869874,22.7623,21.62415,15.25763,36.61737,0.08050025,2023.150684931507
2020 RY117,15.02,5.2076597,0.1086651,10.67239,338.21304,55.58887,35.10327,0.08293545,2023.150684931507
2020 RA118,15.06,5.1136779,0.1026063,10.44119,249.27691,190.30739,354.48608,0.08523226,2023.150684931507
2020 RB118,14.91,5.1609913,0.1223742,13.85169,111.11699,339.99133,344.05884,0.0840629,2023.150684931507
2020 RC118,14.86,5.2551687,0.0957906,9.815,295.49427,133.16725,8.22639,0.08181333,2023.150684931507
2020 RD118,15.53,5.1206073,0.1089165,13.88646,18.89483,80.77486,343.98953,0.08505931,2023.150684931507
2020 RE118,15.26,5.3556237,0.0513331,2.12068,353.91469,79.11087,1.68402,0.07952231,2023.150684931507
2020 RF118,14.78,5.1885895,0.0494341,13.24174,22.47962,123.02548,288.72687,0.0833931,2023.150684931507
2020 RG118,15.1,5.107947,0.0878843,7.85045,38.3075,49.06023,351.23676,0.08537574,2023.150684931507
2020 RH118,15.09,5.2810337,0.1735764,15.63771,158.24323,253.93783,22.5445,0.08121302,2023.150684931507
2020 RJ118,15.02,5.2234848,0.0596303,9.73328,162.76272,282.83126,353.32474,0.08255884,2023.150684931507
2020 RK118,14.8,5.2400963,0.1197317,21.7372,48.41099,46.81618,357.23354,0.08216657,2023.150684931507
2020 RL118,15.05,5.1734899,0.1169466,18.85975,269.88494,147.51289,17.77582,0.08375846,2023.150684931507
2020 RM118,14.76,5.3180059,0.041368,8.03052,187.75943,233.83861,13.38271,0.08036757,2023.150684931507
2020 RN118,15.37,5.1239378,0.0985403,6.03785,251.4992,188.9161,357.20096,0.08497639,2023.150684931507
2020 RO118,15.29,5.1986013,0.1407665,10.14091,341.39693,97.20693,358.61328,0.08315231,2023.150684931507
2020 RP118,14.83,5.2393593,0.0589211,5.3189,294.16548,131.40966,14.14963,0.08218391,2023.150684931507
